,Unnamed: 0,author,year,title,blob,vader,afinn,blob_zscore,vader_zscore,afinn_zscore,blob_zscore_outliers,vader_zscore_outliers,afinn_zscore_outliers,co2,co2_per_capita,co2_growth_prct,co2_growth_abs,cumulative_co2,coal_co2,cumulative_coal_co2,coal_co2_per_capita,gdp
565,565,yang,2012,Performance.txt,0.0213093921720815,0.0660998106060605,0.0087764584408879,-0.1913728042547428,0.3175953840673908,-0.5649166990345271,-0.1913728042547428,0.3175953840673908,-0.5649166990345271,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
566,566,yang,2020,policy.txt,0.0386908231380135,0.0866029136316336,0.0439353099730458,1.0217093035998086,0.9263990994068186,1.8368385341629057,1.0217093035998086,0.9263990994068186,1.8368385341629057,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
567,567,Yee Chow,2009,zero carbon targets.txt,0.0349160271181429,0.0794140311804008,0.0202517788724685,0.7582593309548148,0.7129378325932016,0.2189800921890879,0.7582593309548148,0.7129378325932016,0.2189800921890879,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
568,568,yi etal,2009,atriums in subtropical climate.txt,0.0186339735755739,0.0521161033797216,0.0148299667604193,-0.3780951999427592,-0.0976262974017717,-0.1513922335854614,-0.3780951999427592,-0.0976262974017717,-0.1513922335854614,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
569,569,Yolanda,2020,determining.txt,0.0160725912809246,0.0431669669669669,0.0272094035698737,-0.5568587919108025,-0.3633552209880669,0.6942661382174266,-0.5568587919108025,-0.3633552209880669,0.6942661382174266,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
570,570,you,2020,Influences.txt,0.0096522162324049,0.0672431865828092,0.0095054415208706,-1.004948601797029,0.3515459300801684,-0.5151187434426224,-1.004948601797029,0.3515459300801684,-0.5151187434426224,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
571,571,yu,2018,Theeconomic.txt,0.0578331070392271,0.1085034642032332,0.0483564248845422,2.3576845837449514,1.5766975707815534,2.1388516947902274,2.3576845837449514,1.5766975707815534,2.1388516947902274,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
572,572,Yuanlong etal,2020,heating systems for.txt,0.0265446290127506,0.0893950956351152,0.0329587544729738,0.1740040254346128,1.0093080510666363,1.0870131426632084,0.1740040254346128,1.0093080510666363,1.0870131426632084,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
573,573,zeinelabdein,2018,Free.txt,0.0234899761843617,0.0736815677966101,0.0391592283328534,-0.0391858263726854,0.5427223778034522,1.510577050251284,-0.0391858263726854,0.5427223778034522,1.510577050251284,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
574,574,zeng,2012,Problems.txt,0.012460128965354,0.0077569131832797,-0.00330542089026,-0.8089791960884969,-1.4147947166092525,-1.3902484617601585,-0.8089791960884969,-1.4147947166092525,-1.3902484617601585,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
575,575,zhai,2016,Sensitivity.txt,0.0074171430706572,0.0005763255240443,-0.0316771185077986,-1.1609384778651295,-1.6280096841100429,-3.328362770337417,-1.1609384778651295,-1.6280096841100429,,35452.459,4.75,-0.12,-43.947,1552442.538,14360.628,730640.879,1.924,107000000000000.0
576,576,zhan,2010,Numerical.txt,0.0251297392542004,0.0430135775862068,0.0359042553191489,0.0752562609928948,-0.3679098498549202,1.2882248365439948,0.0752562609928948,-0.3679098498549202,1.2882248365439948,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
577,577,zhang etal,2010,performanc.txt,0.0378852374431942,-0.0041817288801571,-0.0102635875903895,0.9654859929503968,-1.769291771775116,-1.8655715328283595,0.9654859929503968,-1.769291771775116,-1.8655715328283595,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
578,578,zhang etal,2012,sordption.txt,0.0160854512870641,0.0242711574952561,0.0125408942202835,-0.5559612683763245,-0.9244331708171734,-0.3077623000937819,-0.5559612683763245,-0.9244331708171734,-0.3077623000937819,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
579,579,Zhang etal,2015,heat transfer of energy.txt,0.0183595047017622,0.0646123010130246,0.022412656558998,-0.3972508885990343,0.2734263933680903,0.3665929710447828,-0.3972508885990343,0.2734263933680903,0.3665929710447828,35496.406,4.81,-0.11,-38.037,1516990.078,14718.203,716280.251,1.994,
580,580,Zhang etal,2016,indoor air thermal.txt,0.0087149580491971,0.038255685618729,0.0152925531914893,-1.070361578134711,-0.5091871142461305,-0.1197922428800658,-1.070361578134711,-0.5091871142461305,-0.1197922428800658,35452.459,4.75,-0.12,-43.947,1552442.538,14360.628,730640.879,1.924,107000000000000.0
581,581,Zhang etal,2017,liquid dessicant cycle.txt,0.0121270287801232,0.0471684039087947,0.0170697012802275,-0.8322268720490391,-0.2445395629950919,0.0016074768573641,-0.8322268720490391,-0.2445395629950919,0.0016074768573641,35925.738,4.76,1.33,473.278,1588368.275,14453.702,745094.581,1.915,110000000000000.0
582,582,Zhang etal,2018,revolutio.txt,0.0146967361342361,0.0264973076923076,0.0080515297906602,-0.6528822588347116,-0.8583315417526288,-0.6144376902929234,-0.6528822588347116,-0.8583315417526288,-0.6144376902929234,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
583,583,zhang,2012,Enhanced Hea.txt,0.0545311979686979,0.1165923076923076,0.0472813238770685,2.12723826300919,1.8168816035499304,2.0654098911364867,2.12723826300919,1.8168816035499304,2.0654098911364867,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
584,584,Zhang,2020,reconfigurable equilibrium.txt,0.0196691350567319,0.0576198966408269,0.0148948598130841,-0.3058493719672477,0.0657991988092976,-0.1469592893326253,-0.3058493719672477,0.0657991988092976,-0.1469592893326253,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
585,585,zhang,2020,Res.txt,0.0083314065019947,0.0650708235294117,0.016726403823178,-1.09713034764875,0.2870414159915,-0.0218437005298739,-1.09713034764875,0.2870414159915,-0.0218437005298739,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
586,586,zhangetal,2012,Gascleaning.txt,0.0483444119046858,0.094688493150685,0.0384919588716055,1.6954510589471616,1.1664862143050412,1.4649948468895202,1.6954510589471616,1.1664862143050412,1.4649948468895202,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
587,587,zhangetal,2013,Theoretical.txt,0.0355889622507839,0.0256310077519379,0.0078512396694214,0.8052247143431884,-0.8840548004046279,-0.6281198165820286,0.8052247143431884,-0.8840548004046279,-0.6281198165820286,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
588,588,zhangetal,2017,Annual.txt,0.0571200732684665,0.0844119092627599,-0.0053172633817795,2.30792064248481,0.8613410641215496,-1.5276805171831396,2.30792064248481,0.8613410641215496,-1.5276805171831396,35925.738,4.76,1.33,473.278,1588368.275,14453.702,745094.581,1.915,110000000000000.0
589,589,zhangetal,2020,Capacity.txt,0.0211780642867599,0.0863052173913043,0.0234138972809667,-0.2005384194597443,0.9175595312239444,0.4349892649760374,-0.2005384194597443,0.9175595312239444,0.4349892649760374,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
590,590,zhangetal,2020,Discrete.txt,0.0163389509161567,0.0654782988871224,0.0141326292902624,-0.5382690619634727,0.2991406826914768,-0.1990284288895668,-0.5382690619634727,0.2991406826914768,-0.1990284288895668,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
591,591,Zhao etal,2008,power and gas cogeneration.txt,0.0272194595137633,0.031182911392405,-0.0070598006644518,0.221101690075547,-0.7192007507855522,-1.646715919516232,0.221101690075547,-0.7192007507855522,-1.646715919516232,32069.444,4.724,1.83,575.702,1276283.334,13234.705,614687.367,1.949,
592,592,zhao,2014,Calculations.txt,0.0302299055327005,0.0575888198757764,0.0438529784537389,0.4312062671608624,0.0648764287290882,1.831214341428066,0.4312062671608624,0.0648764287290882,1.831214341428066,35534.443,4.871,0.71,251.418,1481493.672,15062.902,701562.049,2.065,
593,593,zhaoetal,2009,Dynamic performance.txt,0.0276230801928476,0.0350182945736434,0.0272260656103548,0.2492711212988435,-0.6053157682257957,0.6954043478339887,0.2492711212988435,-0.6053157682257957,0.6954043478339887,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
594,594,Zheng,2018,solar.txt,0.0190871212121212,0.1005365714285714,0.0116851168511685,-0.346469191060667,1.3401346507749916,-0.3662217686246014,-0.346469191060667,1.3401346507749916,-0.3662217686246014,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
595,595,zhong,2019,Technology.txt,0.0303908228391165,0.0851150982419853,0.0408770979967514,0.4424369826088596,0.8822210286129842,1.6279273695995853,0.4424369826088596,0.8822210286129842,1.6279273695995853,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
596,596,zhou,2009,thermocapillary.txt,0.0138858602637672,0.0398109123434704,0.0131977498918217,-0.7094747805945598,-0.4630073819862492,-0.2628914787266702,-0.7094747805945598,-0.4630073819862492,-0.2628914787266702,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
597,597,zhou,2012,Research.txt,0.0135833253798735,0.0631219665271968,0.0276358569437993,-0.7305892478310421,0.2291735224275907,0.7233978242056249,-0.7305892478310421,0.2291735224275907,0.7233978242056249,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
598,598,zhou,2018,Optimization analyses.txt,0.0124054554328618,-0.0168005347593582,-0.0009143553794574,-0.8127949627057267,-2.143985099552019,-1.2269110985292997,-0.8127949627057267,-2.143985099552019,-1.2269110985292997,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
599,599,zhou,2020,Cross.txt,0.0225664034252469,0.068409977324263,0.0171865054105665,-0.1036436717353587,0.3861917364995534,0.009586546681189,-0.1036436717353587,0.3861917364995534,0.009586546681189,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
600,600,zhu,2012,Asimulation.txt,0.0334774335655947,0.0814793450881611,0.0102260495156081,0.6578572350346588,0.7742637098917922,-0.4658929028072481,0.6578572350346588,0.7742637098917922,-0.4658929028072481,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
601,601,zhu,2016,Performance.txt,0.0181713716796798,0.0295558912386707,0.0020594965675057,-0.4103810390125509,-0.76751226311079,-1.0237626973410403,-0.4103810390125509,-0.76751226311079,-1.0237626973410403,35452.459,4.75,-0.12,-43.947,1552442.538,14360.628,730640.879,1.924,107000000000000.0
602,602,zhu,2020,The influence.txt,0.0553436212069305,0.0873985611510791,0.0433021806853582,2.1839387784176667,0.9500244582285948,1.7935884985750443,2.1839387784176667,0.9500244582285948,1.7935884985750443,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
603,603,Zhuetal,2020,aerolastic.txt,0.0371759378614217,0.0727662531017369,0.0111864406779661,0.915982667623304,0.5155437119084132,-0.4002871051320891,0.915982667623304,0.5155437119084132,-0.4002871051320891,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
604,604,zishang,2012,Assessment.txt,0.0226242521321424,0.0625670265780731,0.0164995147201552,-0.0996063038434386,0.2126955530980028,-0.0373428441819891,-0.0996063038434386,0.2126955530980028,-0.0373428441819891,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
605,605,Zisisetal,2006,heat.txt,0.0272970006184292,0.0002155844155844,0.0017326017903551,0.2265134267086143,-1.6387212591741769,-1.046093382432051,0.2265134267086143,-1.6387212591741769,-1.046093382432051,30583.53,4.617,3.31,980.753,1212720.149,12222.242,588641.324,1.845,
606,606,Zurigat,2007,Typical.txt,-0.0004985393603936,0.0440872693726937,0.0178302900107411,-1.7133885464116887,-0.336028453759542,0.0535644630561615,-1.7133885464116887,-0.336028453759542,0.0535644630561615,31493.742,4.696,2.98,910.212,1244213.89,12811.338,601452.662,1.91,
